epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5
C12CCC(CC1)CC2[N+](C)(C)C,C1CC[N+](CC)(CC)C2CC1CC2,C12CCC(C[N+](C1)(C)C)C2,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C,C12CC3CC(CC(C3)(C2)[N+](C)(C)C)C1,C1C2CC3CC1CC(C3)([N+](C)(C)C)C2
C[N+](CC)(CC)CC,C12CC3CC(C2)CC(C3)(C1)[N+](C)(C)C,C1CC2CCCCC2[N+](C1)(C)C,C1CCCC2CCC[N+](C)(C)C21,C12CC3CC(C2)CC([N+](C)(C)C)(C1)C3,C12CC3CC(C2)CC(C3)(C1)[N+](C)(C)C
C[N+]1(CC)CC(CC(C1)C)C,CC1(C)C[N+](C)(C)CC(C)C1,C1(C)CC(C[N+](C)(C1)C)C,C1C2C(CCCC2)[N+](CC1)(CC)CC,C1CC(C[N+](C)(C1)C)C,C1(C)(C)CCC[N+](C)(CC)C1
C1CC(C)C[N+](C1C)(CC)CC,C1C[N+](C)(CC)CC(C)C1,C1CC[N+](CC)(CC)C(C)C1,C1(C)CC(C[N+](C1)(CC)CC)C,C1C(C)C[N+](CC)(CC1C)C,C1[N+](CC)(CC)CC(CC1C)C
C([n+]1c(n(c(C)c1C)C)C)C,C(CCCC[N+]1(CCCC1)C)C[N+]1(C)CCCC1,C(C)(C)N(C(C)C)CCCCCN(C(C)C)C(C)C,C1CCC[N+]1(C)CCCCC[N+]1(C)CCCC1,C(C)[N+]1(CCCC1)C1CCCCC1,C(CCCCC[N+]1(CCCC1)C)[N+]1(C)CCCC1
C1C2CC3CC([N+](C)(C)C)C(C1C3)C2,[N+]1(CC)(CC)CC(C)CC(C)C1,C1C2CC3CC1CC([N+](C)(C)C)(C2)C3,C1CCC(C)[N+](C)(C1C)C,C1C(C)(CCC[N+]1(C)C)C,C1CCC(C)[N+](CC)(CC)C1C
C12CC3CC(CC(C2)[N+](C)(C)C)C1,C1(C)CC(C)C[N+](C)(C)C1,C1C2CC3CC(C2)(CC1C3)[N+](C)(C)C,C12CC3CC(C1)CC(C3)(C2)[N+](C)(C)C,C1CCC(C)[N+](C1C)(C)C,C1C(C)[N+](CC)(CCC1)C
C1(C)CCC([N+]2(CCCC2)CC1)C,C1=CC(C)C2C1C1C2C[N+](C)(C)CC12,C1(CC(C[N+](C1)(C)C)C)C,C1C(C)CC(C)C[N+]1(CC)CC,C1(C)CC(C[N+](C)(C1)C)C,C1C(C)CC(C)C[N+]1(CC)CC
C1CC([N+](C)(C)CC)CCC1,C[N+](C)(C)C12CC3CC(C1)CC(C3)C2,CC[N+]1(CC)CC(C)CC(C1)C,C1CCC(C)[N+](C1C)(CC)CC,C1CCC([N+](C1)(CC)CC)C,CC1[N+](CC)(CC)CC(CC1C)C
C1C2CC3CC(CC([N+](CC)(C)C)(C2)C3)C1,C12C3C[N+](CC)(CC)CC3C(C=C2)C1,C1C2CC3CC1CC(C2)(C3)[N+](C)(C)C,C12CC3CC(CC(C3)C2)([N+](C)(C)C)C1,C12CC3CC(CC(C2)(C3)[N+](C)(C)C)C1,C1C2CC3CC1(CC(C2)C3)[N+](C)(C)C
C1CCC([N+]2(Cc3c(C2)cccc3)C1)C,C1C(C)[N+](CC)(CC)CC(C1)C,C1C2C3C(C[N+](C3)(C)C)C(C=1)C1C2C[N+](C)(C1)C,C12CC3CC(CC(C3)([N+](C)(C)C)C1)C2,C12CC3CC(CC(C2)([N+](C)(C)C)C3)C1,C12CC3CC(CC(C3)(C2)[N+](C)(C)C)C1
C1CCNCCN1,C1N(C)CCCN(CCN(CCCN(C1)C)C)C,C1NCCN(C)CCN(C)CCCN(C1)C,C1CNCCC1,C1NCCCCC1,C(C)CNCCC
C1C2CC3CC(CC(C1)C3)C2,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,C1CC2C(CCCC2)[N+]1(C)C,C1CCCC2CCC[N+](C)(C)C21,C1C2(CC3CC1CC(C3)C2)[N+](C)(C)C
C12CC3CC(CC(C2)C3)C1[N+](C)(C)C,C1C2CC3CC(CC(C3)(C2)[N+](C)(C)C)C1,C1C2CC(C[N+](C)(C2)C)C1,C1C23CCCC[N+]3(CCC2)CC1(C)C,C1CC2C[N+](C)(CC(CC2)C1)C,C1C2C(CCCC2)C[N+](C)(C)C1
C(CNCC)C,C1(C)CC(C)NCCNC(C)(C)C1,C1CCCC(N)C1,C(C)CNCCC,C(C)NCC,C(CCCCCCCCCCCCC)CCCCCC[N+](C)(C)C
C1[N+](CCCCC[N+]2(C)CCCC2)(C)CCC1,C1CCC[N+](C)(C1)CCCC[N+]1(C)CCCC1,C(CCCCN(CC(C)C)C)N(C)C,C1CCC[N+]1(C)CCCCC[N+]1(C)CCCC1,CC(C)N(C(C)C)CC,C(CCNCCCCCN)CN
C1CCCC(NC1)Cc1ccccc1,C(C[N+](C)(C)C)CCCC[N+](C)(C)C,C1N(CCN(C)CCN(CCN(CCN(C)CCN(C)C1)C)C)C,C(C[N+]1(CCCC1)C)CCC[N+]1(CCCC1)C,C(CCCCCCCCCCCC[N+](C)(C)C)C,C(CCCCC[N+](C)(C)C)CCC[N+](C)(C)C
C1CCC[N+](C)(C)C2CCCC1C2,C1C(C)(C)CCC[N+](C1)(C)C,C1CCC2[N+](C)(C)CCCC2C1,C1CC2CCCCC2[N+](C1)(C)C,C1CCC2C[N+](C)(C)CCC2C1,C12CC3CC(CC(C3)(C2)[N+](C)(C)C)C1
C1CCCC[N+]1(C)CCCC[N+]1(C)CCCC1,C1CN(C)CCN(CCN(CCN(CCN(C)CCN1C)C)C)C,C(C[N+]1(C)CCCC1)CC[N+]1(C)CCCC1,C1CCC[N+]1(CCCCC[N+]1(CCCC1)C)C,C1CCC[N+]1(C)CCCCC[N+]1(C)CCCC1,C1CC[N+](CCCCC[N+]2(CCCC2)C)(C)C1
C1CCCNCCN1Cc1ccccc1,C1C[N+](CCCC[N+]2(CCCC2)C)(C)CC1,[N+]1(CCCCC[N+]2(C)CCCC2)(C)CCCC1,C1CC[N+](C1)(CCCCC[N+]1(CCCC1)C)C,C([N+]1(CCCC1)C)CCCC[N+]1(CCCC1)C,C(C[N+]1(CCCC1)C)CCC[N+]1(CCCC1)C
C(C)NCCC,C1CC(N(C)CC(C)(C)C1)C,C1CN(CCN(C)CCN(CCN(C)CCN(C)CCN1C)C)C,C1CCC(N)CC1,C(C)CNCCC,C(CNCCC)C
C1CCNCCN1,C1CCCC(N1)C,C1CC(N)CCN1,C1CCC(N)C1,C1CCCCC1N,C1C(C)(C)NCCNC(C)(CC(NCCN1)C)C
C1(C)CC(C)C[N+](C)(C1)C,C1C2CC3CC1(CC([N+](C)(C)C)C3)C2,C1CCC(C)[N+](C1C)(C)C,C1C(C)(C)CCC[N+]1(CC)CC,C1C2CC3CC1(CC(C2)C3)[N+](C)(C)C,C1C2CC3([N+](C)(C)C)CC1CC(C3)C2
C(C)[N+]1(CCCCC1)CCC,C1(CC(N)CCNC(C)CC(C)(C)NCCN1)C,[N+](C)(C)(C)CCCCC[N+](C)(C)C,C[N+]1(CCCC1)CCCC[N+]1(CCCC1)C,C(CCC[N+]1(C)CCCC1)C[N+]1(CCCC1)C,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C1)C
C1C2C(C3C4C[N+](C)(C)(C)C)C3C1C2C=C1,C1[N+](CC)(CC)CC(C)CC(C1)C,C1=CC2C3C[N+](C)(C)CC3C1C1C2C[N+](C)(C)C1,CC[N+]1(CC)CC(C)CC(C)C1,C1C(C)[N+](CC)(C(C)CC1)CC,C1C(C[N+](CC1C)(C)C)C
C[N+]1(C)CC2CC3(CC(CC(C3)C1)C2)C,C1(C)(C)C2CC1C(C2)[N+](C)(C)C,C1CCC(C)[N+](C1)(C)C,C1CCCC([N+]1(CC)C)C,C1CCC(C)(C)C[N+]1(CC)CC,C1C2CC3CC1CC([N+](C)(C)C)(C3)C2
C(C)CNCCC,C1CCC(N)CC1,C(C)C[N+](CC)(CCC)CCC,C(CCCCCCCC[N+](C)(C)C)[N+](C)(C)C,C1C[N+](CC1)(C)CCCCC[N+]1(C)CCCC1,C(CCCCCCCCCC)CCCCCC[N+](C)(C)C
C(CCCCC[N+](C)(C)C)CCC[N+](C)(C)C,C(N(CCO)CCO)CO,C(CCN(C)C)N(C)C,C1CCCC[N+]1(CCCCC[N+]1(CCCC1)C)C,C1CCCCCN1,C(CCCCCCCCCCCCC)CCCCCC[N+](C)(C)C
C1CC[N+](C1)(C)CCC[N+]1(C)CCCC1,C(CC[N+](C)(C)C)C[N+](C)(C)C,C1CCC(CCC1)N,C1CC(N)CCN1,C(C)CNCCC,C1C[N+](CC1)(CCCCC[N+]1(CCCC1)C)C
C(CCNCCCCCCN(C)C)N(C)C,C(CC[N+](C)(C)C)CCC[N+](C)(C)C,C(CCCCCC[N+](C)(C)C)CCCCCC[N+](C)(C)C,C(C)[N+](CC)(CC)CC,C(CCCCCCCCCCC)CCCCCCCCCCC[N+](C)(C)C,C(C)(C)N(C(C)C)CC
C1CCC(NCC1)Cc1ccccc1,C(CCCC[N+]1(CCCC1)C)[N+]1(C)CCCC1,C(CCCCC[N+](C)(C)C)[N+](C)(C)C,C1CCCCC1CC[N+](C)(CC)C,C(CN(CC)CC)C,C(CCCCCCCCCCCCCCC)CCCCCC[N+](C)(C)C
C(CC[n+]1c(n(C)c(c1C)C)C)CC[n+]1c(C)n(C)c(c1C)C,C1CCCCN1,C(C)n1c[n+](cc1)C,C[n+]1cn(cc1)C,Cn1cc[n+](C)c1,Cn1cc[n+](CC)c1
C(NCCC)C,C(C)(C)N(CC)C(C)C,N1(CCN(CCN(CCN(CCN(CCN(C)CC1)C)C)C)C)C,C1NC(CC(NCCNC(C)(CCN1C)C)(C)C)C,C(CNCCC)C,C(C)CNCCC
C1CCN(CCN(C)CCN(CCN(CCN1C)C)C)C,C1CN(CCN(CCN(C)CCCN(C)C1)C)C,C1N(C)CCN(CCN(CCN(C)CCN(C)CCN(C1)C)C)C,C1CCCC(NC1)N1CCNCC1,C1CCCC(N)C1,C(CNCCC)C
C1CC[N+](C)(CCC1)CCCC[N+]1(CCCC1)C,C1[N+](C(C)C)(CCCC1)C,C1CC[N+](C)(C)CC1,C1CC[N+]2(C1C)C(CCC2)CC,C1CCC(C)[N+](C1C)(C)C,CC1C[N+](CC)(CCC1)CC
C1CCC([N+]2(C)CCCC2C)C1,C1C2C3C=CC(C4C[N+](CC)(CC)CC43)C2C1,C1CC(C)(C[N+]2(C1)CCCC2)C,C1CCC(C)[N+](CC)(C1C)CC,C1(C)(C)C[N+](C)(CC)CCC1,C1CC(C)C[N+]2(CCCC2)C1
C12CC3CC(CC(C2)C3)(C)C1(C)C,C1(C)CC(C)C[N+](C)(C1)CC,C[N+]1(CC(C)CC(C)C1)C,C1(C[N+](CC)(CC)CCC1)C,C1CC(C)[N+](CC)(CC)C(C)C1,C1C(C)CC(C[N+]1(CC)CC)C
C1CCC([N+]2(CCCC2)CC)CCC1,CC1(C)C[N+](C)(CC)CCC1,C1CC([N+](CC)(CC)CC1C)C,C1CCCC(C)[N+]1(C)C,C1(C)(C[N+](C)(CC)CCC1)C,C1CCC(C)[N+](CC)(C1C)CC
C12C3C[N+](C)(C)C)CC(C=CC(C2)C1,C1(C)CC(C)C[N+](C)(C)C1,C1CC(C[N+](C)(C1)C)C,C1C(C)CC(C)C[N+]1(C)CC,C1C(C)[N+](CC)(C(C)CC1)C,C1CCCC([N+]1(CC)CC)C
C1CCC(CC1)N(CC)C,CC1CC(C)C[N+](C)(C)C1,[N+]1(CCCC1)(C)CCCC[N+]1(C)CCCC1,C1NCCNC1,C1CCC[N+]1(C)CCCCC[N+]1(C)CCCC1,C(CCCCC[N+]1(C)CCCC1)[N+]1(C)CCCC1
C1CC2CC3CC(C2)CC1(C3)[N+](C)(C)C,C1C(C)(C)C2[N+](C)(CC1CC2)C,CC1(C)C2C(C)(C)C(C1)C[N+](C)(CC2)CC,CC1CC(C)C[N+](C)(C1)C,CC[N+]1(C)CC(C)(C)CCC1,C1CCC(C)[N+](C1C)(C)C
C1CN(C)CCN(C)CCN(C)CCCN(C)CC1,C(NCCN)CN,N(CCN)CCNCCN,C(C)CNCCC,C(CNCCNCCN)NCCN,C(N)CCCCCN
C1CCNC(CCN(CCNCCN1C)C)C,C(CNCCNCCN)N,C(CCNCCCNCCN)N,C(CCCCN)N,C(CCN)CCCCCN,C1CCC(CC1)N
C1CC(C)[N+](C)(CCC(C)(C1)C)C,C[n+]1c(C)n(C)c(c1)C,C1CNCCC1,Cn1c([n+](cc1)C)C,C[n+]1c(C)n(C)cc1,C1CNC(CC(NCCNC(C)(CC(NC1)C)C)(C)C)C
C1N(C)CCN(C)CCN(CCN(CCN(CCN(CC1)C)C)C)C,C1(CC(NCCNC(CC(C)(C)C1)(C)C)(C)C,C1CCC(N)CC1,C1CNCCC1,C1CCC(CC1)N,[N+]1(CCCC1)(CCCCC[N+]1(C)CCCC1)C
C1C2C(C(C)(C)CC(C1)C[N+](C2)(C)C)C,C1(C)(C[N+](C)(C)CCC1)C,C1C2CC3(CC1CC(C2)C3)[N+](C)(C)C,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C1C(C)(C)C2CCC1(C)C[N+](C)(C)C2,C1CCC(C)[N+](C)(C1)C
C12CC3CC(C2)CC(C1)C3,C1C(C)C[N+](C)(CC1C)C,C1[N+](CCC)(CCC1[N+]1(CCCC1)CCC)CCC,C1CCCC(C)[N+]1(CC)C,C1(C)(C)C2CCC1C[N+](C)(C2)C,C1CCC([N+](CC)(C1)CC)C
C12CC3CC(C1)CC(C3)C2[N+](C)(C)C,C12CC3CC(CC(C3)C2)(C1)[N+](C)(C)C,C1C2CCC(CC2)[N+]1(C)CC,C1CCCC2C1CCC[N+]2(C)C,C1CC2CCC[N+](C)(C)C2C1,C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2
C1(C)CC(C)C[N+](C1)(CC)CC,C1(C)CC(C[N+](C)(C)C)C1,C1C2C(C)(C)C(C1)[N+](C)(CC)CCC2,C1C(C)(C)C[N+](CC)(CC1)CC,C1C(C)(C)CCC[N+]1(C)C,C1CC(C)[N+](C)(CC1)C
C1CCC2C3CCCC1CC([N+](C)(C)C)C3,C1(C)(CC(C)(C[N+](C)(C)C)CC1)C,CC1CC(C)C[N+](C)(C1)C,C1CCC(C)(C)C[N+]1(CC)CC,C1CC(C)(C)C[N+](C1)(C)C,CC1CC(C[N+](C1)(C)C)C
C(CCC[n+]1c(C)n(c(c1C)C)C)C[n+]1c(C)n(C)c(c1C)C,C1(C)(CC2(CC([N+](C)(C2)C)C1)C)C,C1CCC(C)[N+](CC)(CC)C1C,C12C3C(C[N+](CC)(CC)C3)C(C3C[N+](CC)(CC)CC34)C=C2C1,C12CC3CC(CC(C2)(C3)[N+](C)(C)C)C1,C1CCCC(CC)[N+]1(CC)CC
C[N+]1(C)CC2C(CC(C1)C2)C,C1CCC(C)(C[N+](C)(C)C1)C,C1CC2CCCCC2[N+]1(C)C,C1CCC[N+](CC)(CC)C1,C1CC(C)(C)C[N+](C)(C)C1,C1CCC[N+](C)(C)C1
C1CC2CC3CC(C2)CC1(C3)[N+](C)(C)C,C1(C)(C)CC2(CC(C)(C1)C[N+](C)(C2)C)C,C[N+]1(CC(CC(C)C1)C)C,C1(C)CC(C)C[N+](C)(C)C1,C1C(C)(C)CC(C)(C)[N+]1(C)C,C1(C)(C)CCCC([N+]1(CC)CC)C
C12CC3CC([N+](C)(C)C)C(CC(C3)C1)C2,C1C(C)(C)C2CC1[N+](C)(C)CC2,C1CCC[N+](C)(C)C1,CC1(C)CC(C[N+](C)(C1)C)C,C1CC(C)(C)C[N+](C)(C)C1(C)C,C1CCC([N+](CC)(CC)C1C)C
C12CC3CC(C(C1)CC(C3)[N+](C)(C)C)C2,CC1CC(C[N+](CC)(CC)C1)C,C1CC(C[N+](CC)(C1)CC)C,C1CCC([N+](C)(C)C1)C,C1C([N+](C)(C)C)CCCC1,C1C2(CC3CC1CC(C3)C2)[N+](C)(C)C
C1CC2CC(CC1)C[N+](C)(C)C2(C)C,C1C2CC3(CC1CC(C3)C2)[N+](C)(C)C,C1CC2CCC[N+](C)(C)C2C1,C1CCCC2CCC[N+](C)(CC21)C,C1CCC2CCC[N+](C)(C2C1)C,C1CCC2CCC[N+](C2C1)(C)C
C1C2CCCC2CCC[N+](C)(C)C1,C1CCCC2C1[N+](C)(C)CCC2,C1C2CCC(CC2)[N+]1(C)C,C1C2CC3CC([N+](C)(C)C)(CC1C3)C2,C1C[N+](CC(C1)C)(C)C,C12CC3CC(C1)CC(C2)(C3)[N+](C)(C)C
C1[N+](CC)(CCCCC1)CC,C1C2CC3CC1CC(C3)(C2)[N+](C)(C)C,C1C2CCCC([N+]2(CC)CC)C1,C1CCCC2CCC[N+](C12)(C)C,C1CCC2[N+](C)(C)CCCC2C1,C[N+]1(CC2CCC(C1)CC2)C
C1C2CC3CC(C1)CC(C3)C2,C[N+]1(C)C2CCC1CCC2,C1C2CCC(C1)C[N+]2(C)C,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C,C1CCCC2C([N+](C)(C)C)CCCC21,C12CC3CC(CC(C3)(C2)[N+](C)(C)C)C1
C1CC2CC([N+](C)(C)C)CC1(C)C2,C1C(C)[N+](C)(C)CC(C)C1,C1CC2CCCC[N+]2(C)C1,C1CCC(C)(C)C[N+]1(C)CC,C1C2CC3CC([N+](C)(C)C)(CC1C3)C2,[N+]1(CC(C)CC(C1)C)(C)C
C(CCC[N+]1(CCCC1)C)[N+]1(CCCC1)C,C1CC(C)(C[N+](C)(CC)C1)C,CC1(C[N+](CCC1)(CC)CC)C,C1CCC(C)[N+](C)(C1)C,C1C(C)(C)CCC[N+]1(C)C,C1C(C)[N+](C)(CCC1)CC
C1CCCN(C)CCN(CCNC(C)CCN1C)C,C[N+](C)(C)C,CN1CCN(CCN(CCN(CCN(CCN(C)CC1)C)C)C)C,C1CC(CCC1)N,C1C(C)(N)CCNC1,C(CCC[N+]1(CCCC1)C)[N+]1(C)CCCC1
C1CCN(CCCN(CCCN(CCN1C)C)C)C,C1CCC(N)CC1,C1CCC(N)CC1,C1CCC(CC1)N,C(CCCCCCCCCC[N+](C)(C)C)[N+](C)(C)C,C(CCCCC[n+]1cn(cc1)C)[n+]1cn(C)cc1
C1CNCCNC(CCNC(CCN(CC1)C)C)C,C1CCC(CC1)N,C1CCN(C)CCN1,C(C)(NC(C)C)C,C(CC)CNCCC,C(CNCCC)C
C[N+]1(CC(C)CCCC1)C,c1cc(C[n+]2c(n(cc2)C)C)ccc1,C1NCCNC(C)CC(NCCNC(C)(C)C1)(C)C,C1CNC(C)(CC(C)(NCCNC(C1)C)(C)C)C,C1CCCC(N)C1,CC1(C)CC(NCCNC(CC(NCCN1)(C)C)C)C
C1CC(NCCNC(CCCNC(CCN1C)(C)C)C)C,C1N(CCN(CCCN(C)CCN(C)CC1)C)C,N(CCN)CCN,C1CCC[N+]1(CCCCC[N+]1(C)CCCC1)C,C([N+]1(CCCC1)C)CCC[N+]1(C)CCCC1,C(CCCCCCCCCCCCC)C[N+](C)(C)C
C12CC3CC(C1)CC(C3)C2[N+](C)(C)C,C1(C)CC(C)C[N+](C)(C1)C,C1C[N+](C)(CC1)CCC,C1CCCC[N+]1(CC)C,C1CCC(C)(C[N+](C)(C1)C)C,C1[N+](C)(C(CCC1)C)C
C1(C)CC(C)C[N+](C1)(CC)CC,C1(C)(C[N+](C)(C(C)CC1)C)C,C1C(C)CC(C)C[N+]1(C)C,CC1CC(C[N+](C1)(CC)CC)C,C1(CC(C[N+](C1)(C)C)C)C,C1CC([N+]2(CCCC2)C(C1)C)C
C1CCC(C)[N+](CC1)(C)C,C1(C)(C)C2CC1CC(C)(C)C2,C1CCC(C)[N+]2(C1)CCCC2,C1CC(C)[N+](CC)(C(C)C1)CC,C1C(C)CC(C[N+]1(C)C)C,C1CCC[N+](C1)(CC)CC
C1C2CC3(CC(CC(C1)C3)[N+](C)(C)C)C2,C1C(CC(C)C[N+]1(C)C)C,C1CC(C)[N+](CC)(CC)CC1,C1CCC(C)[N+](C1)(CC)CC,C1CCC(C)[N+](C)(C1C)C,C1CCCC(C1)[N+]1(CCCC1)CCCC
C1CC(C)CC(C)C[N+]1(CC)CC,CC[N+]1(C)CC(C)(CCC1)C,C1(C)[N+]2(CCC1)CCNCC2,C1(C)CCCC(C)[N+]1(C)CC,C1(C)(C)CCC[N+](C)(C)C1,C1CCC([N+](CC)(C1)CC)C
C1CC(C)CCC[N+]1(CC)CC,C1C(C[N+](CC)(CC)CC1)C,C1(C)[N+](C)(CC)CCCC1,C1CCC[N+]1(CC)C1CC(C)(CC(C)(C1)C)C,C1CC([N+](CC)(C(C)C1)C)C,C1CCC(C)[N+](C1)(CC)CC
C1CCC[N+](CC1)(CC)C,C1C(C)(C)C[N+](C)(CC1)C,C1CC(C)[N+]2(CCCC2)C(C)C1,C1CCCC(C)[N+]1(CC)CC,CC1(C)C[N+](CC(C1)C)(C)C,C1CC(C)(C[N+](CC)(CC)C1)C
C1N(C)CCCN(C)CCN(C)CCN(C)CCN(C)C1,C1NCCNC1,N1(CCN(CCN(CCN(CCN(CCN(C)CC1)C)C)C)C)C,C1CCNCCN1,C(CCCN(C)C)CN(C)C,C(CCCCCCCC[N+](C)(C)C)C[N+](C)(C)C
C1CC[N+](C)(CCC1)CCCC[N+]1(C)CCCC1,C1C[N+](CCCC[N+]2(CCCC2)C)(CC1)C,C(CCCCC[N+](C)(C)C)C[N+](C)(C)C,C(CN(CCO)C)O,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C1)C,C(CCCCCCCCCCCCCC)CCC[N+](C)(C)C
[N+]1(CCCCC1)(C)CCCC[N+]1(C)CCCC1,C(C[N+](C)(C)C)CCCCC[N+](C)(C)C,C(CC[N+]1(CCCC1)C)C[N+]1(CCCC1)C,C1CCC[N+](C1)(C)CCCC[N+]1(CCCC1)C,C(CCCC[N+]1(C)CCCC1)[N+]1(C)CCCC1,C(CCCCC[N+]1(CCCC1)C)[N+]1(CCCC1)C
C1CCN(CCN(CCN(CCN(CCN1C)C)C)C)C,C1C[N+](CCCC[N+]2(C)CCCC2)(C)CC1,C1C[N+](CCC1)(CCCC[N+]1(CCCC1)C)C,C[N+]1(CCCC1)CCCC[N+]1(C)CCCC1,C[N+]1(CCCC1)CCCCC[N+]1(CCCC1)C,[N+]12(CCC(CC2)CC1)CCCC[N+]12CCC(CC1)CC2
CC(C)[N+](CC)(CC)CC,C1(CCCC(C1)N)N,C1C(N)CCNC(C)(C)NCCNC(C1)C,C1CCC(N1)C,C1CCCC[N+]1(C)CCCCCC[N+]1(C)CCCC1,C1CCC[N+]1(CCCCC[N+]1(C)CCCC1)C
C1C2CCC(CC1)CCC2[N+](C)(C)C,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C1C2CCC(C1)C[N+]2(C)CC,C12CC3CC(CC(C1)C3)([N+](C)(C)C)C2,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,C1C2CC3CC1CC(C3)(C2)[N+](C)(C)C
C12CCC(CC1)CCCC2[N+](C)(C)C,C1CCCC2[N+](C)(C)CCCC21,C1C2CC[N+](CCCC[N+]34CCN(CC4)CC3)(C1)CC2,C1CC2CCCC2[N+]1(C)C,C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2,C1CCC2CCC[N+](C)(C2C1)C
C1C2CC3CC(CC(C2)C3)[N+](C)(C)C1,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C1CC2C(CCC[N+](C)(C)C2)C1,C[N+]1(C2CCC1CCC2)C,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C,CC1(C)C[N+](CC(C1)C)(C)C
C1[N+](CC)(CC(C)CC(C1)C)CC,C12C3C(CC(C=C3)C2C1)C[N+](C)(C)C,C1C2C(CCCC2)[N+](CCC1)(CC)CC,C1C2CC3CC1([N+](C)(C)C)CC(C3)C2,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C1CC2C(CCC1)[N+](C)(CC)CC
C12CC3CC(CC(C2)C3)C[N+](C1)(C)C,C1C2C3C[N+](C)(C)CC3C(CC2)CC1,C1CC2C(CC[N+](C)(C2)C)C1,C1CCC2CCC[N+](C)(C21)C,C1C2[N+](CC)(C)CCCC2CC1,C1CCC2C(CCCC2)[N+]1(C)C
C1CC2CCCCCC[N+]1(C)CC2,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C1C2CC3([N+](C)(C)C)CC1CC(C2)C3,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C,C1CC2CCCC2[N+](CC)(C)C1,C12CC3CC(CC(C3)(C2)[N+](C)(C)C)C1
C1(CCCCC1)n1c[n+](cc1)C1CCCCC1,C12CC3(CC(C1)CC(C3)C2)[N+](C)(C)C,C1CCC(C[N+]1(C)C)C,C1CCCC2C1CCC[N+]2(C)C,C1C2CC(CC1(C)C)([N+](C)(C)C)C2,C12CC3CC(C2)CC([N+](C)(C)C)(C3)C1
C1C2CC3CC(CC(C3)C2)[N+](C)(C)C1,C1C2[N+](CCC1)(CCCCC2)C,C1C(C)CC(C)C[N+]1(C)C,C1(C)CC(C)C[N+](C1)(CC)CC,C1C(C)(C)C[N+](C)(C)CC1C,C1CCC(C)(C[N+]1(C)C)C
C1C2C3C(CC(CC([N+](C)(C)C)C3)C1)C[N+](C)(C)C2,C1C(C)CC(C)C[N+](C)(C1)C,C1C(C)[N+](CC(C)C1)(CC)CC,CC1CC(C)C[N+](C1)(CC)CC,C1CC(C)(C)C[N+](C1)(C)CC,CC1C[N+](CC)(CC(C1)C)CC
C([N+](CCC)(CCC)CCC)CC,C1CC[N+](C)(CCCC[N+]2(CCCC2)C)C1,C1CC(N)CCC1,C1C[N+](C)(CCCC[N+]2(C)CCCC2)CC1,C(CC[N+]1(C)CCCC1)C[N+]1(CCCC1)C,C1CC[N+](CCCCC[N+]2(CCCC2)C)(C)C1
C1C2CC(C3CCC1C3)C[N+](C2)(C)C,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C,C1C2CC3CC1CC([N+](C)(C)C)(C3)C2,C[N+]1(CC(C)CC(C)C1)CC,C1CCCC(C)[N+]1(C)C,C1CCC[N+](C1)(C)CC
C1CCC(CC1)C[n+]1c(n(cc1)C)C,C1CCC(C2C[N+](CC)(CC)CC21)(C)C,C12CC3CC(CC([N+](C)(C)C)(C2)C3)C1,C1CCC[N+]1(C)CC,C1(C)(C)C2CC([N+](C)(C)C)(C)C1C2,C1CC(C)(C[N+](C)(C1)C)C
C1CCCC(C)C[N+](CC1)(CC)CC,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C,C1CC(C)[N+](CC)(CC)C1C,C1CCC(C)[N+](C1C)(CC)CC,C1(C)(C[N+](CC)(CC)CCC1)C,C1CCC(C)[N+](C1C)(C)CC
C12CC3CC(CC(C1)C3)C1CC(C2)[N+](C)(C)C,C1CCC(C[N+](C1)(CC)CC)C,CC1C[N+](CC)(CC)CC(C1)C,C1(C)CC(C)C[N+](C1)(CC)CC,C1CC(C)[N+](C)(CC)C(C)C1,CC[N+]1(CC)CC(C)CC(C1)C
C1CC[N+](C)(CC1)C1CCCCC1,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C1C([N+]2(CCCC2)CCCC)CCCC1,C12CC3CC(C1)CC(C3)(C2)[N+](C)(C)C,C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2,C12CC3CC(CC(C3)(C2)[N+](C)(C)C)C1
