epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5
C1CC2CC3CC(C2)CC1([N+](C)(C)C)C3,C1CC([N+](C)(C)CC1)(C)C,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,C12CC3CC(CC(C3)([N+](C)(C)C)C2)C1,C12CC3CC(CC(C2)(C3)[N+](C)(C)C)C1,C12CC3CC(C1)CC(C3)(C2)[N+](C)(C)C
c1(n(C)c(C)[n+](C)c1C)C,c1cc(C)[n+](C)cc1,Cc1[n+](C)c(n(C)c1)C,n1(C)c(C)c(C)[n+](c1C)C,c1c[n+](c(C)n1C)C,c1cn(C)c(C)[n+]1C
C(CC[n+]1c(n(C)cc1)C)CCCCC[n+]1c(n(C)c(c1C)C)C,C[n+]1ccn(c1)C,C[n+]1cn(C)cc1,c1([n+](C)cc(n1C)C)C,c1n(C)c(C)[n+](C)c1,C1CCCC(C1)N
C1(CCCC(C)[N+]2(CCCC2)C1)C,C1(C)(C)C2(CC1CC(C)(C)C2)[N+](C)(C)C,C1CC(C[N+](C1)(C)C)C,C1CCC(C)[N+](C1C)(CC)CC,C1CCC[N+](C1)(CC)C(C)C,C1CC(C)[N+]2(CCCC2)C(C)C1
C1CCC(C)[N+](C)(CC1)C,C1(C)(C)CC(C)(C)C[N+](C)(C)C1,C1CC(C)[N+](CC)(CC)C1,C1C(C)CC(C[N+]21CCCC2)(C)C,C1(C)CCCC([N+]2(CCCC2)C)C1,C1CCC([N+]2(CCCC2)CCCC)CC1
C1C[N+](CC2C(C1)(C)C)(C)CCCC2,C1C(C)(C2CC1C(C)C[N+]2(C)C)C,C1C([N+](CCC1)(CC)C)C,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C1(C)(C)C2CC1[N+](C)(C)CCC2,C1(C)(C)CCCC(C)(C)[N+]1(C)C
c1(C)n(c(C)[n+](c1C)C)C,C[n+]1c(C)n(C)cc1,N1(CCN(C)CCN(CCN(CCN(CCN(CC1)C)C)C)C)C,CCn1c(C)[n+](C)cc1,Cn1c[n+](C)cc1,Cn1cc[n+](C)c1C
C[N+](C)(C1CC2C(C1)C1C3C(C2C1)C=C3)C[N+](C)(C)C,C1C2(CC3CC(CC(C1)C3)C2)[N+](C)(C)C,C([N+](CCCCCC[N+](C)(C)C)(C)C)C,C(CCCC[N+](C)(C)C)CCCCCC[N+](C)(C)C,C(C[N+](C)(CC)C)CCCC[N+](C)(C)C,C(CCC[N+](C)(C)C)CCC[N+](C)(C)C
C(CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C)CCC[N+](C)(C)C,C1CC[N+](CCCC[N+]2(C)CCCC2)(C1)C,C1CCCC(N)C1,C(C[N+]1(CCCC1)C)CCC[N+]1(CCCC1)C,C(CCCN(C)C)CN(C)C,C(CNCCC)C
C(CCNCCC)N,C(NCCNCCNCCN)CN,C(CN(CC)CC)C,C(C)CNCCC,C(N(CC)CC)C,C(CNCCNCCNCCNCCN)N
C1CCNCCN1,C1C(N2CCN(CC2)CC1)CCCC[N+]12CCN(CC1)CC2,C(NCCNCCNCCN)N,C(CNCCNCCN)N,C(CNCCCN)NCCNCCN,C(C)CNCCC
C1CC[N+](CCC1)(C)CCCC[N+]1(CCCC1)C,C(N(CC)CC)C,C1N(CCN(C)CCCN(C)CCN(C)C1)C,C(CNCCNCCN)CN,C(CNCCCNCCCN)N,C(CCNCCCNCCNCCN)N
C(C)CNCCCC,C(CC)CN,C1(N)CCCCC1,C(CCCCNCCCCC)CCN,C1NCCCCC1,CC(C)NC(C)C
C1N(CCN(C)CCN(CCN(CCN(CC1)C)C)C)C,C(CN(CC)CC)C,C(CN(CCO)CCO)N,C1CCCC(N)C1,C1CC(N)CCC1,C(CNCCNCCN)N
C1CCCNCC1,C(CCCC[N+](C)(C)C)[N+](C)(C)C,N(C(C)C)(CC)C(C)C,C1CCC(N)(CC1)N,C(CNCCC)CN,C(CNCCNCCNCCNCCN)N
C1CCC(NCCNC(C)CCNC(C)C1)(C)C,C(CCN)CNCCNCCN,C(CNCCN)CN,C(CCCNCCCCC)CN,C(NCCNCCNCCN)CN,C(CNCCNCCNCCNCCN)N
C1CCNCCN1,C(N)CCCCCN,C1CNCCC1,C(CNCCN)NCCN,C(CNCCCNCCNCCN)N,C(CNCCNCCNCCNC(N)(C)C)N(C)C
C(CCNCCC)N,C1CCC(N)CC1,C1N(CCN(C)CCCN(C)CCN(CC1)C)C,C1CCC(N)CC1,C(CCNCCNCCN)N,C(CNCCNCCNCCN)N
C(CCNCCC)CC,N(CCN)CCNCCNCCNCCNCCN(C)C,C(CNCCNCCN)N,C(CCNCCCCN)N,C(CNCCNCCN)NCCN,C(CCN)CNCCCN
C1CC2(CCC1)CC(C)C[N+]2(C)C,C1C2CC3CC(C2)(CC1C3)[N+](C)(C)C,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C1C2CC3CC1CC(C3)([N+](C)(C)C)C2,C12CC3CC(CC(C2)(C3)[N+](C)(C)C)C1,C12CC3CC(C2)CC([N+](C)(C)C)(C3)C1
C1CCC(C)[N+](CC1)(CC)CC,C1CC(C)(C)CC(C)(C)C1[N+](C)(C)C,C1C2(CC3CC1CC(C3)C2)[N+](C)(C)C,C12CC3CC([N+](C)(C)C)(CC(C2)C3)C1,C12CC3CC(CC(C2)([N+](C)(C)C)C3)C1,C12([N+](C)(C)C)CC3CC(C2)CC(C3)C1
C1C2CC3CC(CC(C3)C2)C1,C1C[N+](C)(C)CC2CC1C1C(C2C1)(C)C,C12CCC(C1)C[N+](C)(C)CC2,C1C2CC3CC(CC1([N+](C)(C)C)C3)C2,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C1C2CC3CC1CC(C3)(C2)[N+](C)(C)C
C[N+]1(CCC2C3CC(C2)(C)CC1)C,C1[N+](CCCC1)(CCCC[N+]1(CCCC1)C)C,C1C(C)(CC2(C)C[N+](CC2)(C1)C)C,C12CC3CC(C2)CC(C3)([N+](C)(C)C)C1,C12([N+](C)(C)C)CC3CC(CC(C2)C3)C1,C12CC3(CC(CC(C3)C2)C1)[N+](C)(C)C
C1C2CC3CC(CC(C3)C2)[N+](C)(C)C1,C1(C[N+](C)(C)C)CC(C)(C)C1(C)C,C[N+]1(CC2C(C1)C1C=CC2C2C1C2)C,C1(C)(C)CC2(C)CC(C1)[N+](C2)(C)C,C1CCCCCC(C)[N+]1(C)CC,C12CC3([N+](C)(C)C)CC(C1)CC(C2)C3
C1C2CC3CC(CC([N+](C)(C)C)C3)C1C2,C1C2CC3(CC1CC(C3)C2)[N+](C)(C)C,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C,C12CC3CC(CC(C2)(C3)[N+](C)(C)C)C1,C[N+]1(CC2CCC(C1)CC2)C
C1CCC[N+](CC1)(C)CCCC[N+]1(C)CCCC1,C(CC[N+](CC)(CC)CC)CC[N+](CC)(CC)CC,C(CCCCCCCC[N+](C)(C)C)CCCCCC[N+](C)(C)C,C(CCCCCCC[N+](C)(C)C)C[N+](C)(C)C,C(C)CNCCC,C(CNCCCNCCNCCN)N
C1CN(C)CCN(C)CCCN(CCN(C)CCN1C)C,C(CCCCC[N+](C)(C)C)CC[N+](C)(C)C,C(CC[N+]1(CCCC1)C)CC[N+]1(CCCC1)C,C(CCCCCCCCCCC[N+](C)(C)C)CCCCCCCCCCCCCCCCCCCCCCCC,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C1)C,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C1)C
N(CCCN(CC)CC)CC,C(C[N+]1(C)CCCC1)CC[N+]1(C)CCCC1,C(CCCCCCCCCC[N+](C)(C)C)CC[N+](C)(C)C,C(C)CCCCCCCCCCCCCCCC[N+](C)(C)C,C(CNCCC)C,C(CCCCC[N+](C)(C)C)C[N+](C)(C)C
C(CNCCCCN(C)C)CN,C(C[N+](C)(C)C)CCC[N+](C)(C)C,C(CCCCCC[N+](C)(C)C)C[N+](C)(C)C,C1CCC(N)C1,C(CCCCCCCCCCCCCCCCC)CCCC[N+](C)(C)C,CC(CN(C)C)O
c1[n+](c(C)n(C)c1)C,C([N+](C)(C)C)CCCC[N+](C)(C)C,C(CCC[N+]1(C)CCCC1)[N+]1(C)CCCC1,C1CCC(CC1)N,C(CO)N(CCO)C,C(CCCCCCCCCCCCCCC)CCCCC[N+](C)(C)C
C1CCC[N+](C1)(C)CCC[N+]1(CCCC1)C,C(CCCCCC[N+](C)(C)C)C[N+](C)(C)C,C(CN(CCO)CCO)CO,C(CCC)NCCC,C(CN(CC)CC)C,C(N(CCO)CCO)CO
C1CCC(CC1)N,C1C[N+](CCCCC[N+]2(CCCC2)C)(C)CC1,C1C[N+](CCCCC[N+]2(C)CCCC2)(C)CC1,C(C)[N+](CC)(CC)CC,C(CCCN(CCC)CCC)C,C(CCCCC[N+]1(C)CCCC1)[N+]1(CCCC1)C
C1CCC(C1)CN(C)C,C1CCC[N+](CCCC[N+]2(C)CCCC2)(C1)C,CC[N+](CC)(CC)CC,C1C[N+](CC1)(CCCCC[N+]1(CCCC1)C)C,C(CCCCC)CCCCCCCCCCCCCCCC[N+](C)(C)C,C(C)CN(CCC)CCC
C1CCCCN1,C(N(C(C)C)C)C,C(CNCCNCCN)N,C(CNCCN)N,C(CCCCN)NCCCC,C(CCNCCNCCNCCNCCNCCN)N
C1CCCCN1,C(CNCCC)CCCCCN,C(CCCCCNCCCCC)CCCN,C(CCNCCN)N,C(CCCCNCCN)NCCN,N(CCNCCN)CCNCCN
C1CCCC(NCCNC(C)CCN1C)C,C(CCC[N+](C)(C)C)CCC[N+](C)(C)C,C1N(CCN(CCN(CCN(CCN(C)CCN(C1)C)C)C)C)C,C(CCNCCCN)N,C(CNCCNCCN)NCCN,C(CCCCCNCCCCC)CCN
C1CCC[N+](C1)(C1CCCCC1)C,C1CCN(CCN(C)CCN(C)CCN1C)C,C(CCCNCCCCC)CCCN,C1CCCCCN1,C(NCCNCCN)NCCNCCN,C(CNCCNCCNCCNCCN)N
C(CNCCCNCCN)N,C(CCN(CC)CC)N(CC)CC,CN(C)CCN(C)C,C(CCCNCCCCC)CCNCCN,C(CNCCCNCCN)NCCN,C(CCCCCN)CNCCCN
C1N(CCCN(CCN(CCN(C)CCN(CCN1C)C)C)C)C,NC(CCC)CCC,NCCNCCNCCN,C(C)CNCCC,C(CNCCCNCCN)N,C(CNCCNCCNCCNCCN)CNCCN
C(C)C(N)CC,C(CNCCCN)CN,C1N(C)CCN(CCCN(CCN(C1)C)C)C,C(C)[N+](CC)(CC)CC,C([N+](CC)(CC)CC)C,C(CCCCCCCCCCCCCCCCCC)[N+](C)(C)C
C1CC2CC3CC(C2)CC(C3)[N+](C)(C)C1,C1CC(C[N+](C)(C)C1)C,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,C1CCC[N+](C)(C)C1CCCCC[N+]1(CCCCC1)C,C12CC3CC(CC(C2)(C3)[N+](C)(C)C)C1,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C
C1C2CC3CC(CC(C3)C2)[N+](C)(C)C1,C1[N+](CC)(CC)CC(C)CC1(C)C,C12CC3CC(CC(C1)C3)([N+](C)(C)C)C2,C1CCCC(C)[N+]1(C)C,C1C(C)(C)CCC[N+]1(C)CC,C1CC[N+](C)(CC)C2C(C1)CCCC2
C12CC3CC(CC(C3)C1)C2(C)C3,C1CC[N+](C)(CC1)CCCC[N+]1(C)CCCC1,C1CCC([N+](C)(C1)C)C,C1CCCC2C1C(C)(C[N+](C)(CC)C2)C,C12CC3CC(CC(C1)C3)(C2)[N+](C)(C)C,C1[N+](CC)(CCCC1(C)C)C
C1C2CCC([N+](CC)(C)C)CC1C2,C12CC3(CC(CC(C2)C3)C1)[N+](C)(C)C,C1C([N+](CCC1)(C)C)C,CC[N+](CCCCC[N+](CC)(CC)CC)(CC)CC,[NH4+].C(=O)[O-],C1CC[N+]2(CC[N+]1(C)CC2)C
C12CC3CC(CC(C2)C3)(C1)[N+](C)(C)C,C[N+](C)(C)C,CC[N+](CC)(CC)CC,C(CC[N+](CC)(CC)CC)C[N+](CC)(CC)CC,C1[N+](C)(C)CCCC1,C[N+](C)(CC)CC
C12CC3CC(CC(C2)C3)(C1)[N+](C)(C)C,C(C[N+](C)(C)C)CCC[N+](C)(C)C,C1C[N+](CC1)(C)CCC[N+]1(CCCC1)C,C[N+](CC)(CC)CC,CC[N+](CC)(CC)CC,C(C)[N+](CC)(CC)CC
C1C2CC3CC(C2)CC(C2)[N+](C)(C)C1,C1[N+](C)(C)C2CC(C)(C)C(C)(C2)C1,C1C2CC[N+](CCCC[N+]34CCC(CC4)CC3)(C1)CC2,CC[N+](CC)(CC)CC,[N+](CC)(CC)(CC)CC,C1CCC[N+]12CCCC2
C1CCC2C(C)C[N+](C)(C)C(C1)CC2,C1CC[N+](C)(CC1)CCCC[N+]1(CCCC1)C,[N+](C)(C)(C)C,C(CCC[N+](CC)(CC)CC)[N+](CC)(CC)CC,[NH4+].C(C)[NH4+],C(CC[N+](CC)(CC)CC)[N+](CC)(CC)CC
C1CCCC2CC[N+](C)(C)CC1CC2,[N+]1(CCCCC1)(C)CCCC[N+]1(CCCC1)C,C([N+](CC)(CC)CC)C,C[N+](CCCCCC[N+](CC)(CC)CC)(CC)CC,[NH4+].C(C)[NH4+],C1C[N+]2(CC[N+]1(C)CC2)C
C1[N+](C)(C)C2CC(CC1)CC2,C1C(C[N+](C)(C)CCC1)C,C[N+](C)(CCCCC[N+](C)(CCCCC[N+](C)(C)C)C)C,[N+](CC)(CC)(CC)CC,C1CCC(C)[N+](CC)(C1)C,C1CCC([N+]2(CCCC2)C)CC1
C1CC(CC2C1C[N+](C)(C)C)C,C1C[N+](CC)(C)CC(C)C1,C([N+](C)(CC)C)CCC[N+](CC)(CC)C,C(CCC[N+](CC)(CC)CC)C[N+](CC)(CC)CC,C1CC(C)[N+](C)(C(C1)C)C,C(C)[N+](CC)(CC)CC
C(CCNCCCNCCCN(CC)CC)N(CC)C,C1C(CC[N+](CC1)(CC)CC)C,C(CCC[N+]1(CCCC1)C)C[N+]1(CCCC1)C,C(C)[N+](CC)(CC)CC,C(CCCC[N+](C)(C)C)CCC[N+](C)(C)C,C(C)CCNCCCC
C1CCC(NC1)Cc1ccccc1,C(CCCCCC[N+](C)(C)C)[N+](C)(C)C,C(CCCCCCC[N+](C)(C)C)[N+](C)(C)C,C[N+]1(CCCC[N+]2(C)CCCC2)CCCC1,C(CCCCCCCCCCCC[N+](C)(C)C)C[N+](C)(C)C,C(CCCCCCCCCCCCCCCCC[N+](C)(C)C)[N+](C)(C)C
C(CO)CNCCO,C1CC(CC[N+](C)(CCCC[N+]2(CCCC2)C)C)CC1,C(CCCCCCC[N+](C)(C)C)[N+](C)(C)C,C1CC[N+](CCCCC[N+]2(CCCC2)C)(C1)C,C(CCCCCCCCCCCCC)CCCCCCC[N+](C)(C)C,C(CCCCCCCCCCCCCCC[N+](C)(C)C)C[N+](C)(C)C
C(C)CNCCCN,C(C[N+](C)(CC)CC)CC[N+](C)(CC)C,C1CCCC(N)(C)CC1,C1(CCCCC1)N,C(C)[N+](CC)(CC)CC,C(CO)NCCN
C(CCN(CC)CC)C,C(CCCCCC[N+](C)(C)C)C[N+](C)(C)C,C(CN(CC)CC)C,C1[N+](CCC1)(CCCCC[N+]1(C)CCCC1)C,C(C)[N+](CC)(CC)CC,C(C)CNCCC
C(CCN(C)C)CN(C)C,C(CC[N+](C)(C)C)CCCCC[N+](C)(C)C,C(CCCCCC[N+](C)(C)C)C[N+](C)(C)C,C(CC[N+]1(C)CCCC1)CC[N+]1(CCCC1)C,C([N+](C)(CC)CC)C,C(CN)CCCCCCCCCCCCCN
C1CCC(CC1)N,C(C[N+]1(CCCC1)C)CC[N+]1(CCCC1)C,C1CC[N+](C)(CCC[N+]2(C)CCCC2)C1,C1CCC[N+]1(CCCCC[N+]1(CCCC1)C)C,C(C)[N+](CC)(CC)CC,C(CCCCCCCCCCCCCC[N+](C)(C)C)CC[N+](C)(C)C
C(CCC[N+]1(C)CCCC1)C[N+]1(C)CCCC1,C(C)(N(C)C)C,C1(COC(C(C1O)O)N)O,C1CC[N+](C1)(C)CCCCC[N+]1(CCCC1)C,C(CCCCCCCCCCCCCCC)CCCCCCCC[N+](C)(C)C,C(CCCCCCCCCCCCCCCCC)CC[N+](C)(C)C
C12CC3CC(CC(C2)C1)C3,C1C2C3C=CC(C4C[N+](CC)(CC)CC43)C2C1C[N+](CC)(CC)C4,C1CC2C(C1)[N+](C)(C)CCC2,C1CCCC(C)[N+]1(CC)CC,C1(C)(C)CCCC([N+]1(C)C)(C)C,C1C(C)C[N+](CC)(CC1C)CC
C1CCC(C)(C)NCCNC(CCN1C)(C)C,C1CC2CC3(N)CC1CC(C2)C3,C1CNC(C)CC(C)(NCCNC(C1)C)(C)C,C[n+]1c(C)n(cc1)C,n1(C)cc[n+](C)c1,Cn1c[n+](cc1)CC
C1CC(NCCN)CCCNCCNCCN1C,C(CCCCC[N+](C)(C)C)C[N+](C)(C)C,C(CN(CCO)CCO)CO,C1CCCCC1N,C(CCCCCCCCCCCCCCC)CCCC[N+](C)(C)C,C1CCC(C)(C[N+]1(C)C)C
C1CCNCC1,C1N2CCN(CC1)CC2,N1(CCN(CCN(CCN(CCN(CC1)C)C)C)C)C,c1[n+](C)cn(C)c1,C(C[N+](C)(C)C)CCCC[N+](C)(C)C,C1CCCC(N)C1
C1(CCCC(C1)N)C1CCCC1,C(CCC[N+](C)(C)C)CCC[N+](C)(C)C,C(CN(CC)CC)C,C(CO)CNCCO,C(C)(C)N(C(C)C)CC,C(CCCCCCCCCCCCCCC)CC[N+](C)(C)C
C1CN(C)CCN(C)CCCN(CCN(CCN1C)C)C,C(CCCC[N+](C)(C)C)[N+](C)(C)C,C(C)CCNCCC,C(CCCCCCCCCC[N+](C)(C)C)C[N+](C)(C)C,C1CCC(CC1)N,C([N+]1(CCCC1)C)CCCCC[N+]1(CCCC1)C
C(CCN(CCO)CC)CN(C)C,C(CC[N+](C)(C)C)CCC[N+](C)(C)C,C(CCCCC[N+](C)(C)C)CC[N+](C)(C)C,C[N+](C)(C)CCCCCC[N+](C)(C)C,C(CCCCCCCCCCCCC[N+](C)(C)C)C[N+](C)(C)C,C(CNCCNCCNCCNCCN)N
C(CCNCCCNCCCCN(C)C)CN(C)C,CC(C)CN(CCCCN(C(C)C)C(C)C)C(C)C,C(CCCC[N+](CC)(CC)CC)[N+](CC)(CC)CC,C(C)[N+](CC)(CC)CC,C([N+](C)(C)C)CCCCC[N+](C)(C)C,C(CCCCCCCCCCC)CCCCC[N+](C)(C)C
N(CCC)CCC,C(CCCCCC[N+](C)(C)C)CCC[N+](C)(C)C,C1CCCCC1N,C1CCC(N)C1,C(CCCN(C)C)CCN(C)C,C1CC(C)CC(N)C1
C(C)CNCCC,C1CCCC(C1)N,C1CCC(N)CC1,C1CCCCCC1N,CN(CC)CC,CC(C)N(C(C)C)CC
[n+]1(c(n(C)c(c1C)C)C)C,C1(N(CCCN(CC(C)NCCNC(C1)C)C)C)C,C1N(CCN(CCCN(CCN(CCC1)C)C)C)C,C1CCC(N)CC1,C1CNCCC1,[N+]1(CCCC1)(CCCCC[N+]1(CCCC1)C)C
C1CC(NCCNC(C)CCNC(C)CCN1C)C,C1CCCC(C1)N,C1CN(CCN(CCN(C)CCN(CCN(C)CCN1C)C)C)C,CC1(C)NCCNC(CC(NCCNC(C)(C1)C)C)C,C1CCCC(C1)N,C1CCCC(N)C1
C1CCC(NCCNC(CCNC(CCN1C)C)C)C,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C)C1,C(CN)NCCN,C1CCC[N+]1(CCCC[N+]1(CCCC1)C)C,C1CCC[N+]1(C)CCCCC[N+]1(CCCC1)C,C1CCC[N+]1(CCCCC[N+]1(C)CCCC1)C
C1CCC[N+](C)(C)CCC[N+]1(C)CCCC1,C(C)CC[N+](C)(CC)C,C(CCCCCCC[N+](C)(C)C)C[N+](C)(C)C,C1CCCCCC1N,C(NCCNCCNCCN)CNCCN,C(CCCCCCCCCCCCCCCC)CCCCC[N+](C)(C)C
C(CCCC[N+]1(C)CCCC1)[N+]1(C)CCCC1,C1CCC[N+](C)(C1)CCCC[N+]1(CCCC1)C,C1CCC(N)CC1,C(CO)CN,C([N+](C)(CC)CC)CCCC[N+](CC)(CC)C,C1CCCCCN1
C1CCNCC(C)CCNC(C)CCNC1,C1CCC(N)CC1,C1N(CCN(CCN(CCN(C)CCN(CCN(C)CC1)C)C)C)C,C1CCCCCN1,C(C)CNCCC,C1CCC(N)CC1
C(CC)NCCCNCCNCC,C(N(CC)CC)C,C1CN(CCN(CCCN(C)CCN(C1)C)C)C,C1CCCCC(N)C1,C(N)CCCCNCCN,C(CNCCNCCNCCNCCN)N
C1CCNC(C)CCNC(CCN(CCN1C)C)C,C1CC(N)CCCN1,N1(CCN(CCN(CCN(CCN(CCN(CC1)C)C)C)C)C)C,C1CCCC(N)C1,C(CNCCC)C,C(CC)NCCC
C1CCNC(CCNCCNCCNC(CCN1C)C)C,C(N)CN,C1NC(CC(C1)N)C,C1CCNCC1,C(CN)CCNCCCN,C(N)CNCCN
C(NCCC)C,C1C2CC3([N+](C)(C)C)CC(CC(C3)C2)C1,NC1(CCCN(CCN(CCCN(CC1)C)C)C)C,C(CNCCN)NCCN,C1CCC(C)N1,C(N(CC)CC)C
C1N(C)CCN(CCN(CCN(CCN1C)C)C)C,N(CCN)CCN,C1CN(CCN(C)CCN(CCN(CCN(C)CCN1C)C)C)C,C1CCC(N)CC1,C(CNCCCNCCCN)N,C(C)(C)NCC(C)O
c1(C)n(c([n+](c1C)C)C)C,C1CCC[N+](CCCCC[N+]2(CCCC2)C)(C1)C,c1n(cc[n+]1C)C,c1(n(c(C)[n+](c1)C)C)C,Cn1cc[n+](c1C)C,Cn1cc[n+](C)c1C
C[N+]1(C)C2CC3CC(CC(C1)CC(C3)C2)C,C1C2CC3CC([N+](C)(C)C)(CC1C3)C2,C1C2CCC(C2C[N+]1(C)C)C,C1C2CC3CC([N+](C)(C)C)(CC1C3)C2,C1C[N+](C)(C)CC(C1)C,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C
C1C2CC3CC(CC(C2)C1)C3,C1CCCC2C1CCC[N+]2(C)C,C1CC2CCCC[N+](C)(C2C1)C,C1CC2C(C1)[N+](CC)(CCC2)CC,C1CCC(C)[N+](C)(CC)C1C,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C
C1C2CC3CC1CC(C3)C2[N+](C)(C)C,C1C2CC3(CC1CC(C3)C2)[N+](C)(C)C,C1C2CCCC[N+](C)(C)C2CC1,C1CCCC(C1)[N+](C)(C)CC,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C,C12CC3CC([N+](C)(C)C)(C2)CC(C3)C1
C1C2CC(CC(C1)C2)[N+](CC)(C)C,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C1C2CC3CC1([N+](C)(C)C)CC(C3)C2,C12CCC(C[N+](C)(C2)C)CC1,C1CC2CCCC2[N+](C1)(C)C
C1CCCC2CC1CC[N+](C)(C)C2,C12CC3CC(CC(C3)C2)(C1)[N+](C)(C)C,C1CC2CCC[N+](C)(C)C2C1,C1CCCC2CCCCC2[N+]1(C)C,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C12CC3CC(CC(C3)(C2)[N+](C)(C)C)C1
C1C2CCC(C1)CCC2[N+](C)(C)C,C1C2CC3CC(C2)(CC1)[N+](C)(C)C,C1C2CC3CC1CC(C2)(C3)[N+](C)(C)C,C1CCC2CCCC[N+]21C,C1CCCC(C1)[N+](C)(C)CC,C1[N+](C)(CC(C)CC1C)C
C12CC3CC(CC(C3)C[N+](C)(C)C)C1C2,C(C[N+]1(CCCC1)C)CC[N+]1(C)CCCC1,C1C2[N+](C)(CCCC2CCC1)C,C1CCC2C1CCC[N+]2(C)C,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C,C1C2CC3CC(C2)(CC1C3)[N+](C)(C)C
C1C2CC3CC(CC1C3)C2[N+](C)(C)C,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C,C1C2CC3CC(C2)(CC1C3)[N+](C)(C)C,C1CCCC2C1CCC[N+]2(C)C,C1C[N+]2(CCCC3C2CCCC3)CC1,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C
C12CC3CC(CC(C1)C3)C[N+](C)(C)C2,C1C2(CC3CC(CC1C3)C2)[N+](C)(C)C,C1C2C(C)(C)C(C[N+]1(C)C)CC2,C1CCCC(C1)[N+](C)(C)C,C1CCC(C)(C[N+]1(C)C)C,C12CC3([N+](C)(C)C)CC(CC(C3)C2)C1
C1CCC2CC1CCC2[N+](C)(C)C,C1C2CC3CC(C1)(CC(C3)[N+](C)(C)C)C2,C12CC3CC(CC(C1)C3)(C2)[N+](C)(C)C,C1C2CC3([N+](C)(C)C)CC1CC(C2)C3,C1CCC[N+](C)(C)C2CCCCC21,C1C2C(CCCC2)[N+](C)(CC1)C
C1CCCC2CCCC[N+](C)(C1C2(C)C)C,C1C2CC3CC(C2)(CC1)[N+](C)(C)C,C1C2[N+](C)(CCCC1C2(C)C)C,C1CC(C)[N+](C)(CC)CC1C,C1CCCC2C(C[N+](C)(C)C2)C1,C12C(CCCCCC2)C[N+](C)(C)CC1
C1CCC[N+](CCCCCC[N+]2(C)CCCC2)(C)C1,C1(C)(C2CC1CC(C2)[N+](C)(C)C)C,C1C2CC3CC([N+](C)(C)C)(CC1C3)C2,C1CCCC2C1CCC[N+]12C,C1CC2CCCCC2[N+](C)(CC1)C,C1C2C3C4C[N+](CC)(CC4C(C=C3)C2C[N+]1(CC)CC)CC
C1CCC([N+]2(C)CCCC2)CCCC1,C1CCCC2C1CCC[N+](C)(C)C2,C1C2CC3CC1CC(C2)(C3)[N+](C)(C)C,C1C2CC3CC1(CC(C2)C3)[N+](C)(C)C,C12CC3CC(C2)CC(C1)([N+](C)(C)C)C3,C1CC2C3CCC(C3)C2C[N+]1(C)C
C12CC3CC(CC(C2)C3)[N+](C)(C)CC1,C1C2CC3CC(CC(C3)C2)([N+](C)(C)C)C1,C1C2CC3CC(CC1([N+](C)(C)C)C3)C2,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C,C1CC2CCCC2[N+](C)(C)C1,C1CCC2C(C1)CCC[N+]2(C)C
C12CC3CC(CC(C2)C1)(C3)[N+](C)(C)C,C1C(C)(C)C[N+](C)(CC1)C,C12CCC(CN(C1)C)C2,C1C2CC3CC1CC(C3)([N+](C)(C)C)C2,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C,C1CC2C(CCC[N+]2(C)C)CC1
C1CCCC2CC[N+](C)(CC1C2)C,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C12CC3CC(C2)CC([N+](C)(C)C)(C1)C3,C1CC2C(CCC1)[N+](C)(C)CC2,C1CC2C(CCC1)[N+](C)(C)CCC2,C1CC2CCCCC2[N+](C1)(C)C
C1CCC(CC(C1)N)Cc1ccccc1,C(CCCC[N+](C)(C)C)C[N+](C)(C)C,C1CCC(N)CC1,C1C(CC(C)C[N+]1(CC)CC)C,C(CC[N+]1(C)CCCC1)CC[N+]1(CCCC1)C,CC(C)N(C(C)C)CC
C(CC[N+](C)(C)C)CCCC[N+](C)(C)C,C(CCCCCCC[N+](C)(C)C)C[N+](C)(C)C,C[N+](C)(CCCCCC[N+](C)(C)C)C,C1C[N+](CC1)(C)CCCCC[N+]1(CCCC1)C,C(CN(CCC)CCC)C,N(CCO)(CCO)CCO
